epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.5639081001281738,9.999999747378752e-06,0.6573460698127747,0.5639081001281738,0.5639081001281738,0.8872373104095459,0.33549046516418457,0.8872373104095459,0.8872373104095459
1,0.5879766941070557,9.999999747378752e-06,0.630570650100708,0.5879766941070557,0.5879766941070557,0.9226037859916687,0.27078717947006226,0.9226037859916687,0.9226037859916687
2,0.592153012752533,9.999999747378752e-06,0.6201956272125244,0.592153012752533,0.592153012752533,0.9205535650253296,0.2511259913444519,0.9205535650253296,0.9205535650253296
3,0.6010550856590271,9.999999747378752e-06,0.6132909655570984,0.6010550856590271,0.6010550856590271,0.9220912456512451,0.20664046704769135,0.9220912456512451,0.9220912456512451
4,0.606330394744873,9.999999747378752e-06,0.605169415473938,0.606330394744873,0.606330394744873,0.9379805326461792,0.21194230020046234,0.9379805326461792,0.9379805326461792
5,0.6151225566864014,9.999999747378752e-06,0.5853012204170227,0.6151225566864014,0.6151225566864014,0.9359303116798401,0.19057118892669678,0.9359303116798401,0.9359303116798401
6,0.6217166781425476,9.999999747378752e-06,0.589557945728302,0.6217166781425476,0.6217166781425476,0.9379805326461792,0.18168219923973083,0.9379805326461792,0.9379805326461792
7,0.6275414824485779,9.999999747378752e-06,0.5779371857643127,0.6275414824485779,0.6275414824485779,0.9369553923606873,0.18646347522735596,0.9369553923606873,0.9369553923606873
8,0.6202879548072815,9.999999747378752e-06,0.5796863436698914,0.6202879548072815,0.6202879548072815,0.9420809745788574,0.17516100406646729,0.9420809745788574,0.9420809745788574
9,0.6399604082107544,9.999999747378752e-06,0.5579304695129395,0.6399604082107544,0.6399604082107544,0.942593514919281,0.16689136624336243,0.942593514919281,0.942593514919281
10,0.6307286620140076,9.999999747378752e-06,0.5616210699081421,0.6307286620140076,0.6307286620140076,0.9384930729866028,0.16277779638767242,0.9384930729866028,0.9384930729866028
11,0.6378722786903381,9.999999747378752e-06,0.553551971912384,0.6378722786903381,0.6378722786903381,0.9441311955451965,0.1597120612859726,0.9441311955451965,0.9441311955451965
12,0.6411693692207336,9.999999747378752e-06,0.5476276278495789,0.6411693692207336,0.6411693692207336,0.9441311955451965,0.15831735730171204,0.9441311955451965,0.9441311955451965
13,0.6472139954566956,9.999999747378752e-06,0.5328078866004944,0.6472139954566956,0.6472139954566956,0.9395182132720947,0.15753401815891266,0.9395182132720947,0.9395182132720947
14,0.644686222076416,9.999999747378752e-06,0.5374934673309326,0.644686222076416,0.644686222076416,0.9461814165115356,0.14885587990283966,0.9461814165115356,0.9461814165115356
15,0.6332563757896423,9.999999747378752e-06,0.550184965133667,0.6332563757896423,0.6332563757896423,0.9456688761711121,0.1415812373161316,0.9456688761711121,0.9456688761711121
16,0.6493021249771118,9.999999747378752e-06,0.5294406414031982,0.6493021249771118,0.6493021249771118,0.9507944583892822,0.14544878900051117,0.9507944583892822,0.9507944583892822
17,0.6375426054000854,9.999999747378752e-06,0.5458269119262695,0.6375426054000854,0.6375426054000854,0.9477190971374512,0.13816186785697937,0.9477190971374512,0.9477190971374512
18,0.6444664001464844,9.999999747378752e-06,0.5346327424049377,0.6444664001464844,0.6444664001464844,0.9456688761711121,0.14877434074878693,0.9456688761711121,0.9456688761711121
19,0.6408396363258362,9.999999747378752e-06,0.534020721912384,0.6408396363258362,0.6408396363258362,0.9513069987297058,0.13013841211795807,0.9513069987297058,0.9513069987297058
20,0.6438069939613342,9.999999747378752e-06,0.5420469045639038,0.6438069939613342,0.6438069939613342,0.9513069987297058,0.13727682828903198,0.9513069987297058,0.9513069987297058
21,0.6404000520706177,9.999999747378752e-06,0.5344540476799011,0.6404000520706177,0.6404000520706177,0.9482316970825195,0.13645614683628082,0.9482316970825195,0.9482316970825195
22,0.6442466378211975,9.999999747378752e-06,0.5291590690612793,0.6442466378211975,0.6442466378211975,0.9487442374229431,0.13767527043819427,0.9487442374229431,0.9487442374229431
23,0.6511704325675964,9.999999747378752e-06,0.5269302725791931,0.6511704325675964,0.6511704325675964,0.9528446793556213,0.12512993812561035,0.9528446793556213,0.9528446793556213
24,0.6487526297569275,9.999999747378752e-06,0.5246078968048096,0.6487526297569275,0.6487526297569275,0.9538698196411133,0.12444015592336655,0.9538698196411133,0.9538698196411133
25,0.6441367268562317,9.999999747378752e-06,0.5317652821540833,0.6441367268562317,0.6441367268562317,0.9579702615737915,0.12072226405143738,0.9579702615737915,0.9579702615737915
26,0.6465545892715454,9.999999747378752e-06,0.525618314743042,0.6465545892715454,0.6465545892715454,0.9620707035064697,0.11596325039863586,0.9620707035064697,0.9620707035064697
27,0.6502912640571594,9.999999747378752e-06,0.5213189125061035,0.6502912640571594,0.6502912640571594,0.9620707035064697,0.10686507076025009,0.9620707035064697,0.9620707035064697
28,0.6522694826126099,9.999999747378752e-06,0.5203845500946045,0.6522694826126099,0.6522694826126099,0.9589954018592834,0.11489375680685043,0.9589954018592834,0.9589954018592834
29,0.6453456282615662,9.999999747378752e-06,0.5231683850288391,0.6453456282615662,0.6453456282615662,0.9666837453842163,0.10304412245750427,0.9666837453842163,0.9666837453842163
30,0.6573249697685242,9.999999747378752e-06,0.510748028755188,0.6573249697685242,0.6573249697685242,0.9651460647583008,0.09890236705541611,0.9651460647583008,0.9651460647583008
31,0.6520496606826782,9.999999747378752e-06,0.516227126121521,0.6520496606826782,0.6520496606826782,0.9666837453842163,0.09672591090202332,0.9666837453842163,0.9666837453842163
32,0.6622706055641174,9.999999747378752e-06,0.5095036625862122,0.6622706055641174,0.6622706055641174,0.9646335244178772,0.10315901041030884,0.9646335244178772,0.9646335244178772
33,0.6452357172966003,9.999999747378752e-06,0.5305034518241882,0.6452357172966003,0.6452357172966003,0.9574577212333679,0.12008574604988098,0.9574577212333679,0.9574577212333679
34,0.6472139954566956,9.999999747378752e-06,0.5235973000526428,0.6472139954566956,0.6472139954566956,0.9687339663505554,0.10395245999097824,0.9687339663505554,0.9687339663505554
35,0.6568853855133057,9.999999747378752e-06,0.5080193877220154,0.6568853855133057,0.6568853855133057,0.9712967872619629,0.0894688293337822,0.9712967872619629,0.9712967872619629
36,0.6563358902931213,9.999999747378752e-06,0.5075433254241943,0.6563358902931213,0.6563358902931213,0.9661712050437927,0.09386243671178818,0.9661712050437927,0.9661712050437927
37,0.6599626541137695,9.999999747378752e-06,0.5114306807518005,0.6599626541137695,0.6599626541137695,0.9671962857246399,0.09470222145318985,0.9671962857246399,0.9671962857246399
38,0.6538081169128418,9.999999747378752e-06,0.5107287168502808,0.6538081169128418,0.6538081169128418,0.9666837453842163,0.10050417482852936,0.9666837453842163,0.9666837453842163
39,0.660402238368988,9.999999747378752e-06,0.5021224617958069,0.660402238368988,0.660402238368988,0.960533082485199,0.10520579665899277,0.960533082485199,0.960533082485199
40,0.6519397497177124,9.999999747378752e-06,0.5109376907348633,0.6519397497177124,0.6519397497177124,0.9707841873168945,0.09119891375303268,0.9707841873168945,0.9707841873168945
41,0.664908230304718,4.999999873689376e-06,0.5052585005760193,0.664908230304718,0.664908230304718,0.9718093276023865,0.09048330783843994,0.9718093276023865,0.9718093276023865
42,0.6508407592773438,4.999999873689376e-06,0.5078463554382324,0.6508407592773438,0.6508407592773438,0.9687339663505554,0.08924145251512527,0.9687339663505554,0.9687339663505554
43,0.6538081169128418,4.999999873689376e-06,0.5083522200584412,0.6538081169128418,0.6538081169128418,0.9692465662956238,0.09168345481157303,0.9692465662956238,0.9692465662956238
44,0.66194087266922,4.999999873689376e-06,0.4975772798061371,0.66194087266922,0.66194087266922,0.9666837453842163,0.08886688947677612,0.9666837453842163,0.9666837453842163
45,0.6640290021896362,4.999999873689376e-06,0.501654326915741,0.6640290021896362,0.6640290021896362,0.9666837453842163,0.08779160678386688,0.9666837453842163,0.9666837453842163
46,0.6616111397743225,4.999999873689376e-06,0.5003427267074585,0.6616111397743225,0.6616111397743225,0.9636083841323853,0.09383510798215866,0.9636083841323853,0.9636083841323853
47,0.6590834259986877,4.999999873689376e-06,0.4995180070400238,0.6590834259986877,0.6590834259986877,0.9738595485687256,0.08566620200872421,0.9738595485687256,0.9738595485687256
48,0.6539180278778076,4.999999873689376e-06,0.5058406591415405,0.6539180278778076,0.6539180278778076,0.9666837453842163,0.09137249737977982,0.9666837453842163,0.9666837453842163
49,0.6580942869186401,4.999999873689376e-06,0.507369339466095,0.6580942869186401,0.6580942869186401,0.9712967872619629,0.08324658870697021,0.9712967872619629,0.9712967872619629
50,0.6596329212188721,4.999999873689376e-06,0.498509019613266,0.6596329212188721,0.6596329212188721,0.9723218679428101,0.08468998223543167,0.9723218679428101,0.9723218679428101
51,0.6613913774490356,4.999999873689376e-06,0.5015395879745483,0.6613913774490356,0.6613913774490356,0.970271646976471,0.08323480933904648,0.970271646976471,0.970271646976471
52,0.6639190912246704,4.999999873689376e-06,0.49832355976104736,0.6639190912246704,0.6639190912246704,0.9723218679428101,0.08634759485721588,0.9723218679428101,0.9723218679428101
53,0.6609517335891724,4.999999873689376e-06,0.493117094039917,0.6609517335891724,0.6609517335891724,0.9671962857246399,0.09866249561309814,0.9671962857246399,0.9671962857246399
54,0.6547972559928894,4.999999873689376e-06,0.5057992935180664,0.6547972559928894,0.6547972559928894,0.9728344678878784,0.08714335411787033,0.9728344678878784,0.9728344678878784
55,0.6560061573982239,2.499999936844688e-06,0.5069478154182434,0.6560061573982239,0.6560061573982239,0.9723218679428101,0.08853811770677567,0.9723218679428101,0.9723218679428101
56,0.6612814664840698,2.499999936844688e-06,0.49783855676651,0.6612814664840698,0.6612814664840698,0.9718093276023865,0.08188292384147644,0.9718093276023865,0.9718093276023865
57,0.6642488241195679,2.499999936844688e-06,0.49796974658966064,0.6642488241195679,0.6642488241195679,0.9748846888542175,0.0822412297129631,0.9748846888542175,0.9748846888542175
58,0.6706231236457825,2.499999936844688e-06,0.4875233769416809,0.6706231236457825,0.6706231236457825,0.9728344678878784,0.08743850886821747,0.9728344678878784,0.9728344678878784
59,0.6655676364898682,2.499999936844688e-06,0.4960836172103882,0.6655676364898682,0.6655676364898682,0.9748846888542175,0.08094728738069534,0.9748846888542175,0.9748846888542175
60,0.6561160683631897,2.499999936844688e-06,0.49833905696868896,0.6561160683631897,0.6561160683631897,0.973347008228302,0.08505009859800339,0.973347008228302,0.973347008228302
61,0.6704033613204956,2.499999936844688e-06,0.48048657178878784,0.6704033613204956,0.6704033613204956,0.973347008228302,0.08103198558092117,0.973347008228302,0.973347008228302
62,0.65743488073349,2.499999936844688e-06,0.494779109954834,0.65743488073349,0.65743488073349,0.9743720889091492,0.08342394977807999,0.9743720889091492,0.9743720889091492
63,0.670183539390564,2.499999936844688e-06,0.4835754632949829,0.670183539390564,0.670183539390564,0.9738595485687256,0.08120264112949371,0.9738595485687256,0.9738595485687256
64,0.6563358902931213,2.499999936844688e-06,0.5036023259162903,0.6563358902931213,0.6563358902931213,0.9738595485687256,0.08336486667394638,0.9738595485687256,0.9738595485687256
65,0.6575447916984558,1.249999968422344e-06,0.49361708760261536,0.6575447916984558,0.6575447916984558,0.9738595485687256,0.08252882957458496,0.9738595485687256,0.9738595485687256
66,0.6561160683631897,1.249999968422344e-06,0.49875277280807495,0.6561160683631897,0.6561160683631897,0.973347008228302,0.08075311034917831,0.973347008228302,0.973347008228302
67,0.6543576121330261,1.249999968422344e-06,0.5048034191131592,0.6543576121330261,0.6543576121330261,0.973347008228302,0.08126232028007507,0.973347008228302,0.973347008228302
68,0.6629300117492676,1.249999968422344e-06,0.4927743077278137,0.6629300117492676,0.6629300117492676,0.9728344678878784,0.0814477726817131,0.9728344678878784,0.9728344678878784
69,0.6626002788543701,1.249999968422344e-06,0.49429506063461304,0.6626002788543701,0.6626002788543701,0.973347008228302,0.0807986631989479,0.973347008228302,0.973347008228302
70,0.6672161817550659,1.249999968422344e-06,0.4876703917980194,0.6672161817550659,0.6672161817550659,0.9738595485687256,0.08128394931554794,0.9738595485687256,0.9738595485687256
71,0.66194087266922,1.249999968422344e-06,0.49038007855415344,0.66194087266922,0.66194087266922,0.9728344678878784,0.08431746065616608,0.9728344678878784,0.9728344678878784
72,0.6786460280418396,6.24999984211172e-07,0.4692249298095703,0.6786460280418396,0.6786460280418396,0.973347008228302,0.0840853899717331,0.973347008228302,0.973347008228302
