epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.2907918393611908,0.0010000000474974513,1.4353270530700684,0.38367345929145813,0.056388720870018005,0.41818180680274963,1.3342247009277344,0.4231579005718231,0.28111886978149414
1,0.3104379177093506,0.0010000000474974513,1.3360769748687744,0.6223337650299072,0.07438512146472931,0.5545454621315002,1.08478581905365,0.6166495084762573,0.4195804297924042
2,0.32333531975746155,0.0010000000474974513,1.3116072416305542,0.6877934336662292,0.08788242191076279,0.5839160680770874,1.0508313179016113,0.6096687316894531,0.47622376680374146
3,0.3315836787223816,0.0010000000474974513,1.2947243452072144,0.6937944889068604,0.10227954387664795,0.5895105004310608,1.0444523096084595,0.6316279172897339,0.4748251736164093
4,0.3401319682598114,0.0010000000474974513,1.282659649848938,0.6988527774810791,0.10962807387113571,0.5748251676559448,1.1552506685256958,0.604092538356781,0.4748251736164093
5,0.33953210711479187,0.0010000000474974513,1.2840471267700195,0.7194029688835144,0.10842831432819366,0.5496503710746765,1.2072434425354004,0.5812937021255493,0.46503496170043945
6,0.3431313633918762,0.0010000000474974513,1.280393362045288,0.729651153087616,0.11292741447687149,0.5419580340385437,1.2149858474731445,0.5940170884132385,0.4860139787197113
7,0.35782843828201294,0.0010000000474974513,1.2678440809249878,0.7360074520111084,0.118326336145401,0.6265734434127808,0.9176989197731018,0.6743566989898682,0.5314685106277466
8,0.34988000988960266,0.0010000000474974513,1.2649394273757935,0.7186678647994995,0.12297540158033371,0.6055943965911865,0.9360960125923157,0.6637630462646484,0.5328671336174011
9,0.3587282598018646,0.0010000000474974513,1.267173171043396,0.7383093237876892,0.12312537431716919,0.5986014008522034,1.0204658508300781,0.6345347762107849,0.5293706059455872
10,0.3579784035682678,0.0010000000474974513,1.2629344463348389,0.7330396771430969,0.12477504462003708,0.722377598285675,0.7232000231742859,0.8109810948371887,0.63006991147995
11,0.3503299355506897,0.0010000000474974513,1.2710177898406982,0.7231740355491638,0.12027594447135925,0.7048950791358948,0.7542722821235657,0.7866419553756714,0.59300696849823
12,0.3611277639865875,0.0010000000474974513,1.2539883852005005,0.7364085912704468,0.1340731829404831,0.7321678400039673,0.6866865158081055,0.7835820913314819,0.6608391404151917
13,0.360527902841568,0.0010000000474974513,1.2417577505111694,0.7411290407180786,0.13782243430614471,0.6839160919189453,0.890763521194458,0.7250000238418579,0.6286713480949402
14,0.3599280118942261,0.0010000000474974513,1.2475041151046753,0.7348544597625732,0.14007198810577393,0.6426573395729065,0.8807888627052307,0.6951438784599304,0.5405594110488892
15,0.3548290431499481,0.0010000000474974513,1.249229907989502,0.73549485206604,0.1292741447687149,0.63006991147995,1.0191576480865479,0.6752706170082092,0.5671328902244568
16,0.3621775507926941,0.0010000000474974513,1.239723801612854,0.7476415038108826,0.1426214724779129,0.6384615302085876,0.9595125317573547,0.6787827610969543,0.5615384578704834
17,0.36547690629959106,0.0010000000474974513,1.2467243671417236,0.7506193518638611,0.1363227367401123,0.6601398587226868,0.9596796035766602,0.6962025165557861,0.6153846383094788
18,0.36802640557289124,0.0005000000237487257,1.2352956533432007,0.7716535329818726,0.14697059988975525,0.6734265685081482,0.8577890992164612,0.7130295634269714,0.6237761974334717
19,0.3677264451980591,0.0005000000237487257,1.2305828332901,0.7620528936386108,0.14697059988975525,0.7216783165931702,0.7395098209381104,0.7583130598068237,0.6538461446762085
20,0.37252548336982727,0.0005000000237487257,1.2330464124679565,0.7694728374481201,0.14667066931724548,0.7552447319030762,0.6889437437057495,0.8061889410018921,0.692307710647583
21,0.37582483887672424,0.0005000000237487257,1.2207329273223877,0.7924242615699768,0.15686862170696259,0.7356643080711365,0.6726912260055542,0.7822257876396179,0.6832168102264404
22,0.3612777590751648,0.0005000000237487257,1.236613392829895,0.745816707611084,0.1403719186782837,0.725874125957489,0.7218911051750183,0.7505809664726257,0.677622377872467
23,0.37042590975761414,0.0005000000237487257,1.2346558570861816,0.7656000256538391,0.1435212939977646,0.6867132782936096,0.8217152953147888,0.7241106629371643,0.6405594348907471
24,0.36802640557289124,0.0005000000237487257,1.2334712743759155,0.7637096643447876,0.14202159643173218,0.7272727489471436,0.7336546778678894,0.7637231349945068,0.6713286638259888
25,0.3651769757270813,0.0005000000237487257,1.2289313077926636,0.7667984366416931,0.14547090232372284,0.7055944204330444,0.8421432971954346,0.7364341020584106,0.6643356680870056
26,0.37957409024238586,0.0005000000237487257,1.2173795700073242,0.776779055595398,0.15551888942718506,0.7041957974433899,0.8244932889938354,0.7449718713760376,0.6475524306297302
27,0.3723755180835724,0.0002500000118743628,1.2198622226715088,0.793749988079071,0.15236952900886536,0.7440559267997742,0.7022478580474854,0.7849206328392029,0.6916083693504333
28,0.3699760138988495,0.0002500000118743628,1.2197345495224,0.7662632465362549,0.15191961824893951,0.7069929838180542,0.845427393913269,0.7464454770088196,0.6608391404151917
29,0.3699760138988495,0.0002500000118743628,1.232317328453064,0.7768987417221069,0.1472705453634262,0.681118905544281,0.8824523687362671,0.7268370389938354,0.6363636255264282
30,0.37912416458129883,0.0002500000118743628,1.2128793001174927,0.7832586169242859,0.15716856718063354,0.7307692170143127,0.7381742596626282,0.7717908024787903,0.681118905544281
